transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,masked_email,masked_phone,revenue
4100,1028,Katie Robbins,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-11-30,5,UPI,0.1,KatieRobbins@yahoo.com,9399356902,successful,Kat*********@yahoo.com,93******02,399999.9
4101,1055,Brandon Ritter,102,70000.0,Phone,Electronics,online,Delhi,2025-07-14,4,UPI,0.4,BrandonRitter@gmail.com,6153715614,successful,Bra**********@gmail.com,61******14,279999.6
4102,1130,Brian Diaz,103,1300.0,Shirt,Clothing,online,Delhi,2025-10-11,1,Cash,0.05,BrianDiaz@outlook.com,8228095676,successful,Bri******@outlook.com,82******76,1299.95
4103,1261,Paul Jones,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-05-10,4,Cash,0.15,Paul93@gmail.com,9277587004,successful,Pau***@gmail.com,92******04,999999.85
4104,1981,Jennifer Foster,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-04-18,5,UPI,0.2,JenniferFoster@outlook.com,9610532694,successful,Jen***********@outlook.com,96******94,324999.8
4105,1618,Malik Torres,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-03-08,3,Card,0.1,Malik71@gmail.com,6904855612,successful,Mal****@gmail.com,69******12,134999.9
4106,1022,Vanessa Taylor,106,80000.0,Sofa,Furniture,online,Mumbai,2025-06-30,3,Cash,0.1,VanessaTaylor@outlook.com,6048940379,successful,Van**********@outlook.com,60******79,239999.9
4107,1023,Joseph Thomas,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-11-26,5,Cash,0.2,JosephThomas@gmail.com,9780784125,successful,Jos*********@gmail.com,97******25,249999.8
4108,1077,Mandy Hess,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-10-27,2,Card,0.2,MandyHess@yahoo.com,8659003856,successful,Man******@yahoo.com,86******56,2599.8
4108,1077,Mandy Hess,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-10-27,2,Card,0.2,MandyHess@yahoo.com,8659003856,failed,Man******@yahoo.com,86******56,2599.8
4109,1803,Sandra Nunez,105,45000.0,Tv,Electronics,offline,Chennai,2026-01-24,2,NetBanking,0.3,SandraNunez@gmail.com,9358082944,successful,San********@gmail.com,93******44,89999.7
4110,1091,Elaine Austin,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-05-18,2,Cash,0.1,Elaine88@gmail.com,6765934211,successful,Ela*****@gmail.com,67******11,159999.9
4111,1309,Jonathan Turner,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-03-04,2,Cash,0.4,JonathanTurner@outlook.com,9235217306,successful,Jon***********@outlook.com,92******06,99999.6
4112,1154,Tammy Mitchell,104,8000.0,Shoes,Clothing,online,Chennai,2025-11-30,2,Cash,0.1,TammyMitchell@outlook.com,6489468610,successful,Tam**********@outlook.com,64******10,15999.9
4113,1670,Joan Miller,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-03-22,4,Cash,0.35,Joan54@gmail.com,7915594178,successful,Joa***@gmail.com,79******78,59999.65
4113,1670,Joan Miller,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-03-22,4,Cash,0.35,Joan54@gmail.com,7915594178,failed,Joa***@gmail.com,79******78,59999.65
4114,1240,Mark Reyes,102,70000.0,Phone,Electronics,offline,Bangalore,2025-10-08,5,Cash,0.35,MarkReyes@yahoo.com,8454332366,successful,Mar******@yahoo.com,84******66,349999.65
4115,1988,Roger Mcmillan,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-12-15,1,Cash,0.4,Roger37@gmail.com,6467275410,successful,Rog****@gmail.com,64******10,49999.6
4116,1089,Jessica Avila,102,70000.0,Phone,Electronics,offline,Bangalore,2026-06-02,5,NetBanking,0.4,JessicaAvila@outlook.com,6150667057,successful,Jes*********@outlook.com,61******57,349999.6
4117,1988,Roger Mcmillan,104,8000.0,Shoes,Clothing,offline,Chennai,2025-10-13,1,Card,0.4,Roger37@gmail.com,6467275410,successful,Rog****@gmail.com,64******10,7999.6
4118,1004,Sean Davis,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-07-17,1,Cash,0.15,Sean17@gmail.com,6553276489,successful,Sea***@gmail.com,65******89,7999.85
4119,1119,Valerie Hines,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-12-26,2,Cash,0.3,ValerieHines@outlook.com,7802302395,successful,Val*********@outlook.com,78******95,499999.7
4120,1335,James Lewis,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-04-05,5,NetBanking,0.4,JamesLewis@yahoo.com,7056252840,successful,Jam*******@yahoo.com,70******40,324999.6
4121,1708,Lori Bell,102,70000.0,Phone,Electronics,online,Chennai,2026-03-10,4,Card,0.25,LoriBell@outlook.com,9087275347,successful,Lor*****@outlook.com,90******47,279999.75
4122,1137,Kelly Jackson,105,45000.0,Tv,Electronics,offline,Bangalore,2025-06-10,1,NetBanking,0.05,KellyJackson@outlook.com,9788395018,successful,Kel*********@outlook.com,97******18,44999.95
4123,1658,Brian Macdonald,105,45000.0,Tv,Electronics,offline,Delhi,2026-03-30,1,UPI,0.4,BrianMacdonald@outlook.com,8444033660,successful,Bri***********@outlook.com,84******60,44999.6
4124,1250,Brooke Santiago,104,8000.0,Shoes,Clothing,offline,Delhi,2026-02-06,2,Cash,0.4,BrookeSantiago@gmail.com,6765644076,successful,Bro***********@gmail.com,67******76,15999.6
4125,1845,Brendan Ruiz,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-01-05,1,UPI,0.25,BrendanRuiz@gmail.com,7818750041,successful,Bre********@gmail.com,78******41,49999.75
4126,1922,Thomas Rivera,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-07-25,3,NetBanking,0.4,Thomas10@gmail.com,7562849921,successful,Tho*****@gmail.com,75******21,23999.6
4127,1639,John Marshall,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-09-04,1,Card,0.35,JohnMarshall@gmail.com,9023853527,successful,Joh*********@gmail.com,90******27,44999.65
4128,1800,Michael Cook,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-05-29,2,Card,0.15,Michael68@gmail.com,9084899133,successful,Mic******@gmail.com,90******33,2599.85
4129,1805,Joshua Thomas,103,1300.0,Shirt,Clothing,offline,Chennai,2025-07-20,2,UPI,0.35,JoshuaThomas@yahoo.com,9926747848,successful,Jos*********@yahoo.com,99******48,2599.65
4130,1890,Kim Massey,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-10-04,5,NetBanking,0.15,Kim74@gmail.com,6124967813,successful,Kim**@gmail.com,61******13,324999.85
4131,1146,Eric Patterson,102,70000.0,Phone,Electronics,online,Mumbai,2025-06-28,3,NetBanking,0.25,EricPatterson@outlook.com,8034311180,successful,Eri**********@outlook.com,80******80,209999.75
4132,1936,Lisa Wiggins,103,1300.0,Shirt,Clothing,online,Bangalore,2025-10-15,5,NetBanking,0.1,LisaWiggins@gmail.com,6113940325,successful,Lis********@gmail.com,61******25,6499.9
4133,1316,Carmen Hernandez,105,45000.0,Tv,Electronics,online,Bangalore,2026-01-23,4,Card,0.25,Carmen65@gmail.com,9014275124,successful,Car*****@gmail.com,90******24,179999.75
4134,1607,Adrian Singleton,102,70000.0,Phone,Electronics,online,Mumbai,2026-01-04,2,NetBanking,0.25,AdrianSingleton@yahoo.com,8839546994,successful,Adr************@yahoo.com,88******94,139999.75
4135,1291,Kathryn Moore,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-08-16,2,Cash,0.05,Kathryn65@gmail.com,9701317431,successful,Kat******@gmail.com,97******31,89999.95
4136,1729,Samuel Bishop,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-06-16,5,Card,0.3,SamuelBishop@outlook.com,8999903860,successful,Sam*********@outlook.com,89******60,1249999.7
4137,1514,Stephanie Duncan,101,250000.0,Laptop,Electronics,online,Chennai,2025-12-17,5,NetBanking,0.35,Stephanie6@gmail.com,9193040760,successful,Ste*******@gmail.com,91******60,1249999.65
4138,1834,David Thomas,102,70000.0,Phone,Electronics,online,Mumbai,2026-04-13,3,NetBanking,0.35,DavidThomas@yahoo.com,6689625827,successful,Dav********@yahoo.com,66******27,209999.65
4139,1100,John Jones,101,250000.0,Laptop,Electronics,offline,Mumbai,2026-03-16,5,NetBanking,0.4,JohnJones@outlook.com,9234136682,successful,Joh******@outlook.com,92******82,1249999.6
4140,1900,Norman Joseph,106,80000.0,Sofa,Furniture,offline,Delhi,2026-01-23,1,Cash,0.1,Norman81@gmail.com,7057493283,successful,Nor*****@gmail.com,70******83,79999.9
4141,1741,Sandra Morales,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-08-15,1,NetBanking,0.1,SandraMorales@gmail.com,9477429760,successful,San**********@gmail.com,94******60,44999.9
4142,1946,Faith Bass,101,250000.0,Laptop,Electronics,online,Chennai,2025-08-13,1,NetBanking,0.35,Faith46@gmail.com,7178557678,successful,Fai****@gmail.com,71******78,249999.65
4143,1784,Jason Chavez,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-04-12,4,Cash,0.25,JasonChavez@outlook.com,7936741742,successful,Jas********@outlook.com,79******42,199999.75
4144,1977,Donna Ayers,102,70000.0,Phone,Electronics,online,Hyderabad,2025-08-09,3,Card,0.35,DonnaAyers@yahoo.com,6365528587,successful,Don*******@yahoo.com,63******87,209999.65
4145,1034,Laura Landry,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-05-03,4,Card,0.15,LauraLandry@yahoo.com,7998918246,successful,Lau********@yahoo.com,79******46,199999.85
4146,1978,Carl Gardner,105,45000.0,Tv,Electronics,online,Mumbai,2025-10-18,1,Cash,0.4,CarlGardner@outlook.com,8594147866,successful,Car********@outlook.com,85******66,44999.6
4147,1427,Sarah Williams,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-10-02,4,Card,0.05,Sarah60@gmail.com,8285509338,successful,Sar****@gmail.com,82******38,59999.95
4148,1206,Sheila Young,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-01-15,2,UPI,0.3,SheilaYoung@outlook.com,8247141623,successful,She********@outlook.com,82******23,29999.7
4149,1874,Kim Woodward,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-03-18,2,UPI,0.25,KimWoodward@outlook.com,8278916856,successful,Kim********@outlook.com,82******56,29999.75
4150,1873,Mitchell Johnson,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-01-01,5,Cash,0.1,MitchellJohnson@outlook.com,6645552892,successful,Mit************@outlook.com,66******92,249999.9
4151,1132,Sara Perez,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-11-08,1,NetBanking,0.35,SaraPerez@outlook.com,6810508923,successful,Sar******@outlook.com,68******23,14999.65
4152,1897,Spencer Carpenter,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-06-07,4,NetBanking,0.05,SpencerCarpenter@yahoo.com,7610181321,successful,Spe*************@yahoo.com,76******21,259999.95
4153,1276,Thomas Williamson,104,8000.0,Shoes,Clothing,online,Mumbai,2026-04-06,2,NetBanking,0.05,ThomasWilliamson@outlook.com,9072614137,successful,Tho*************@outlook.com,90******37,15999.95
4154,1854,Randy Hayes,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-10-24,4,UPI,0.05,RandyHayes@outlook.com,8514728675,successful,Ran*******@outlook.com,85******75,259999.95
4155,1506,Nicholas Ponce,102,70000.0,Phone,Electronics,offline,Mumbai,2025-12-13,3,Card,0.05,Nicholas18@gmail.com,6040194092,successful,Nic*******@gmail.com,60******92,209999.95
4156,1548,Christina Porter,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-10-08,3,Card,0.25,ChristinaPorter@yahoo.com,7741683259,successful,Chr************@yahoo.com,77******59,44999.75
4156,1548,Christina Porter,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-10-08,3,Card,0.25,ChristinaPorter@yahoo.com,7741683259,failed,Chr************@yahoo.com,77******59,44999.75
4157,1205,Timothy Jimenez,106,80000.0,Sofa,Furniture,online,Bangalore,2026-01-14,3,Cash,0.3,TimothyJimenez@gmail.com,7256788888,successful,Tim***********@gmail.com,72******88,239999.7
4158,1283,Dwayne Newman,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-02-18,3,Card,0.15,DwayneNewman@outlook.com,8314728973,successful,Dwa*********@outlook.com,83******73,134999.85
4159,1453,Tanner Smith,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-03-23,3,UPI,0.4,TannerSmith@outlook.com,7946972425,successful,Tan********@outlook.com,79******25,194999.6
4160,1764,Lisa Matthews,105,45000.0,Tv,Electronics,offline,Mumbai,2026-04-02,5,Card,0.1,LisaMatthews@outlook.com,7467829611,successful,Lis*********@outlook.com,74******11,224999.9
4161,1185,Ian Park,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-04-20,4,Card,0.05,Ian39@gmail.com,7713068929,successful,Ian**@gmail.com,77******29,59999.95
4162,1845,Brendan Ruiz,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-06-23,1,Card,0.4,BrendanRuiz@gmail.com,7818750041,successful,Bre********@gmail.com,78******41,44999.6
4163,1014,Nicholas Stephens,101,250000.0,Laptop,Electronics,online,Delhi,2026-03-16,1,Cash,0.15,NicholasStephens@gmail.com,7578575671,successful,Nic*************@gmail.com,75******71,249999.85
4164,1445,Samantha Clark,104,8000.0,Shoes,Clothing,offline,Chennai,2026-03-17,3,UPI,0.3,SamanthaClark@gmail.com,7880541717,successful,Sam**********@gmail.com,78******17,23999.7
4165,1549,Brent Delacruz,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-05,2,Card,0.15,BrentDelacruz@gmail.com,9899718665,successful,Bre**********@gmail.com,98******65,29999.85
4166,1430,Jennifer Gregory,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-08-05,4,UPI,0.4,JenniferGregory@yahoo.com,9828548072,successful,Jen************@yahoo.com,98******72,199999.6
4167,1570,John Wilkins,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-07-03,1,Card,0.2,JohnWilkins@outlook.com,6440039629,successful,Joh********@outlook.com,64******29,49999.8
4168,1011,Gina Price,106,80000.0,Sofa,Furniture,offline,Mumbai,2026-01-07,2,UPI,0.1,GinaPrice@yahoo.com,7366544562,successful,Gin******@yahoo.com,73******62,159999.9
4169,1480,Kelly Davis,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-04-10,4,NetBanking,0.4,KellyDavis@gmail.com,8159584924,successful,Kel*******@gmail.com,81******24,59999.6
4170,1798,James Rodriguez,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-11-28,2,Card,0.35,JamesRodriguez@yahoo.com,7801565191,successful,Jam***********@yahoo.com,78******91,89999.65
4171,1489,Kevin Hall,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-09-06,5,NetBanking,0.4,KevinHall@yahoo.com,6888591713,successful,Kev******@yahoo.com,68******13,1249999.6
4172,1667,Maria Tate,101,250000.0,Laptop,Electronics,online,Delhi,2025-11-20,2,Card,0.1,MariaTate@yahoo.com,8490238381,successful,Mar******@yahoo.com,84******81,499999.9
4173,1457,Carla Smith,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-15,2,Card,0.3,CarlaSmith@yahoo.com,9399875795,successful,Car*******@yahoo.com,93******95,129999.7
4174,1893,Michael Gibbs,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-10-27,2,Card,0.1,MichaelGibbs@outlook.com,6538450615,successful,Mic*********@outlook.com,65******15,89999.9
4175,1114,Anthony Wright,103,1300.0,Shirt,Clothing,offline,Chennai,2025-09-13,4,Card,0.25,AnthonyWright@outlook.com,9840976613,successful,Ant**********@outlook.com,98******13,5199.75
4176,1667,Maria Tate,101,250000.0,Laptop,Electronics,offline,Delhi,2025-09-22,2,Card,0.25,MariaTate@yahoo.com,8490238381,successful,Mar******@yahoo.com,84******81,499999.75
4177,1496,Amanda Davis,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-11-07,3,Card,0.1,AmandaDavis@outlook.com,9494590040,successful,Ama********@outlook.com,94******40,194999.9
4178,1468,Gina Hendricks,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2026-02-12,2,NetBanking,0.3,GinaHendricks@yahoo.com,7065522448,successful,Gin**********@yahoo.com,70******48,129999.7
4179,1353,Tonya Johnson,104,8000.0,Shoes,Clothing,online,Delhi,2025-07-01,1,Card,0.2,Tonya48@gmail.com,9931842216,successful,Ton****@gmail.com,99******16,7999.8
4180,1580,Thomas Griffin,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-08-11,2,UPI,0.4,ThomasGriffin@yahoo.com,9089896890,successful,Tho**********@yahoo.com,90******90,29999.6
4181,1703,Elizabeth Richards,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-25,1,Card,0.15,Elizabeth4@gmail.com,7179347757,successful,Eli*******@gmail.com,71******57,14999.85
4182,1861,Tyler Chandler,103,1300.0,Shirt,Clothing,online,Bangalore,2025-12-25,4,Card,0.35,TylerChandler@outlook.com,8324844768,successful,Tyl**********@outlook.com,83******68,5199.65
4183,1253,Dawn Ward,107,50000.0,Dining Table,Furniture,online,Mumbai,2026-03-26,1,NetBanking,0.4,DawnWard@gmail.com,6290720767,successful,Daw*****@gmail.com,62******67,49999.6
4184,1101,Timothy Smith,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-02-20,3,Card,0.35,TimothySmith@gmail.com,6663078404,successful,Tim*********@gmail.com,66******04,149999.65
4185,1880,Jeremy Mendez,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-09-22,4,UPI,0.15,JeremyMendez@gmail.com,9069012945,successful,Jer*********@gmail.com,90******45,179999.85
4185,1880,Jeremy Mendez,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-09-22,4,UPI,0.15,JeremyMendez@gmail.com,9069012945,failed,Jer*********@gmail.com,90******45,179999.85
4186,1611,Matthew Deleon,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-11-27,1,Card,0.1,MatthewDeleon@outlook.com,9564173381,successful,Mat**********@outlook.com,95******81,44999.9
4187,1207,Sydney Sanchez,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-05-04,5,UPI,0.2,SydneySanchez@yahoo.com,7515303042,successful,Syd**********@yahoo.com,75******42,324999.8
4188,1933,Michael Hernandez,105,45000.0,Tv,Electronics,online,Chennai,2025-07-10,2,NetBanking,0.35,Michael10@gmail.com,9548748289,successful,Mic******@gmail.com,95******89,89999.65
4189,1312,Brian White,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-07-01,1,NetBanking,0.3,BrianWhite@yahoo.com,8174352273,successful,Bri*******@yahoo.com,81******73,64999.7
4190,1271,Anita Choi,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-03-01,4,Cash,0.25,AnitaChoi@yahoo.com,6413828965,successful,Ani******@yahoo.com,64******65,59999.75
4191,1648,David Martin,104,8000.0,Shoes,Clothing,online,Delhi,2025-07-05,5,UPI,0.05,DavidMartin@outlook.com,8084625920,successful,Dav********@outlook.com,80******20,39999.95
4192,1551,Pamela Rodriguez,101,250000.0,Laptop,Electronics,online,Bangalore,2025-09-22,3,NetBanking,0.1,PamelaRodriguez@yahoo.com,8416185111,successful,Pam************@yahoo.com,84******11,749999.9
4193,1370,Kyle Washington,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-03-07,2,Cash,0.25,KyleWashington@yahoo.com,8896875349,successful,Kyl***********@yahoo.com,88******49,129999.75
4194,1995,James Hernandez,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-06-15,3,NetBanking,0.2,JamesHernandez@outlook.com,7310000962,successful,Jam***********@outlook.com,73******62,149999.8
4195,1936,Lisa Wiggins,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-08-09,4,Cash,0.1,LisaWiggins@gmail.com,6113940325,successful,Lis********@gmail.com,61******25,199999.9
4196,1532,Heather Garcia,106,80000.0,Sofa,Furniture,online,Delhi,2025-10-30,1,NetBanking,0.15,HeatherGarcia@outlook.com,9953220106,successful,Hea**********@outlook.com,99******06,79999.85
4196,1532,Heather Garcia,106,80000.0,Sofa,Furniture,online,Delhi,2025-10-30,1,NetBanking,0.15,HeatherGarcia@outlook.com,9953220106,failed,Hea**********@outlook.com,99******06,79999.85
4197,1993,Samantha Lambert,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2026-03-06,2,UPI,0.1,SamanthaLambert@yahoo.com,6875173094,successful,Sam************@yahoo.com,68******94,29999.9
4198,1686,Jennifer Perry,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-12-21,4,NetBanking,0.3,JenniferPerry@yahoo.com,9375753551,successful,Jen**********@yahoo.com,93******51,31999.7
4199,1461,Michael Cook,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-12-01,5,Card,0.15,Michael88@gmail.com,9052044503,successful,Mic******@gmail.com,90******03,74999.85
4200,1915,Benjamin Perez,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-01-08,1,UPI,0.2,BenjaminPerez@outlook.com,9737626635,successful,Ben**********@outlook.com,97******35,64999.8
4201,1507,David Pierce,102,70000.0,Phone,Electronics,offline,Mumbai,2026-01-21,2,Cash,0.35,DavidPierce@outlook.com,9137240655,successful,Dav********@outlook.com,91******55,139999.65
4202,1856,Katelyn Wallace,104,8000.0,Shoes,Clothing,offline,Delhi,2025-04-10,1,UPI,0.3,KatelynWallace@yahoo.com,8510522543,successful,Kat***********@yahoo.com,85******43,7999.7
4203,1696,Derek Anderson,102,70000.0,Phone,Electronics,offline,Chennai,2025-11-23,1,UPI,0.05,DerekAnderson@yahoo.com,7850552149,successful,Der**********@yahoo.com,78******49,69999.95
4204,1044,Joseph Stephens,102,70000.0,Phone,Electronics,online,Hyderabad,2026-04-05,2,Cash,0.15,JosephStephens@yahoo.com,6929962783,successful,Jos***********@yahoo.com,69******83,139999.85
4205,1677,Emily Clark,106,80000.0,Sofa,Furniture,offline,Delhi,2026-02-12,5,Cash,0.3,EmilyClark@gmail.com,8897107551,successful,Emi*******@gmail.com,88******51,399999.7
4206,1530,Edward Murphy,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-09-23,3,UPI,0.05,EdwardMurphy@gmail.com,8243378665,successful,Edw*********@gmail.com,82******65,194999.95
4206,1530,Edward Murphy,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-09-23,3,UPI,0.05,EdwardMurphy@gmail.com,8243378665,failed,Edw*********@gmail.com,82******65,194999.95
4207,1722,Shari House,103,1300.0,Shirt,Clothing,online,Bangalore,2025-06-09,5,UPI,0.4,ShariHouse@gmail.com,6403019943,successful,Sha*******@gmail.com,64******43,6499.6
4208,1616,Mark Taylor,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-07-09,4,NetBanking,0.2,MarkTaylor@outlook.com,8679391071,successful,Mar*******@outlook.com,86******71,5199.8
4208,1616,Mark Taylor,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-07-09,4,NetBanking,0.2,MarkTaylor@outlook.com,8679391071,failed,Mar*******@outlook.com,86******71,5199.8
4209,1449,Alan Keith,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-07-28,5,UPI,0.1,AlanKeith@gmail.com,9114402405,successful,Ala******@gmail.com,91******05,249999.9
4210,1629,Jonathon Wallace,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-11-17,2,Cash,0.05,JonathonWallace@yahoo.com,7104751072,successful,Jon************@yahoo.com,71******72,29999.95
4211,1636,Natalie Robinson,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-12-02,4,Card,0.1,NatalieRobinson@outlook.com,8214091680,successful,Nat************@outlook.com,82******80,59999.9
4212,1253,Dawn Ward,105,45000.0,Tv,Electronics,online,Mumbai,2025-06-24,2,Cash,0.05,DawnWard@gmail.com,6290720767,successful,Daw*****@gmail.com,62******67,89999.95
4213,1640,Daniel Morris,105,45000.0,Tv,Electronics,online,Hyderabad,2025-05-16,4,Cash,0.15,DanielMorris@outlook.com,8790776803,successful,Dan*********@outlook.com,87******03,179999.85
4214,1799,Matthew Rodriguez,101,250000.0,Laptop,Electronics,online,Bangalore,2025-08-10,1,UPI,0.05,Matthew88@gmail.com,6494620699,successful,Mat******@gmail.com,64******99,249999.95
4215,1895,Teresa Anthony,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-05-07,1,NetBanking,0.35,TeresaAnthony@yahoo.com,8322098425,successful,Ter**********@yahoo.com,83******25,64999.65
4216,1064,Marco Green,105,45000.0,Tv,Electronics,offline,Delhi,2025-12-31,3,UPI,0.05,Marco30@gmail.com,8967208613,successful,Mar****@gmail.com,89******13,134999.95
4217,1386,Emily Vasquez,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-03-05,5,Card,0.05,EmilyVasquez@yahoo.com,6664713171,successful,Emi*********@yahoo.com,66******71,6499.95
4218,1740,Aaron Mitchell,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-10-16,2,UPI,0.1,Aaron3@gmail.com,9974163822,successful,Aar***@gmail.com,99******22,139999.9
4219,1914,Miranda Sanchez,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2026-04-05,1,Card,0.2,MirandaSanchez@gmail.com,7873347677,successful,Mir***********@gmail.com,78******77,64999.8
4220,1569,Rebecca Jensen,101,250000.0,Laptop,Electronics,offline,Mumbai,2026-02-11,4,Card,0.3,Rebecca3@gmail.com,7570549670,successful,Reb*****@gmail.com,75******70,999999.7
4220,1569,Rebecca Jensen,101,250000.0,Laptop,Electronics,offline,Mumbai,2026-02-11,4,Card,0.3,Rebecca3@gmail.com,7570549670,failed,Reb*****@gmail.com,75******70,999999.7
4221,1326,Anthony Sloan,102,70000.0,Phone,Electronics,offline,Chennai,2025-08-16,2,UPI,0.15,AnthonySloan@yahoo.com,8744335992,successful,Ant*********@yahoo.com,87******92,139999.85
4222,1620,Craig Jacobs,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-04-05,5,UPI,0.3,CraigJacobs@gmail.com,6262260901,successful,Cra********@gmail.com,62******01,74999.7
4223,1582,Kevin Bryan,106,80000.0,Sofa,Furniture,online,Delhi,2026-01-13,4,Cash,0.15,KevinBryan@gmail.com,8376990957,successful,Kev*******@gmail.com,83******57,319999.85
4224,1022,Vanessa Taylor,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-06-14,5,NetBanking,0.2,VanessaTaylor@outlook.com,6048940379,successful,Van**********@outlook.com,60******79,39999.8
4225,1846,Ronald West,102,70000.0,Phone,Electronics,online,Delhi,2026-01-06,1,Cash,0.35,RonaldWest@gmail.com,7147690838,successful,Ron*******@gmail.com,71******38,69999.65
4226,1773,Timothy Contreras,106,80000.0,Sofa,Furniture,offline,Chennai,2025-10-26,1,Cash,0.2,TimothyContreras@yahoo.com,6116128095,successful,Tim*************@yahoo.com,61******95,79999.8
4227,1691,Anthony Guzman,101,250000.0,Laptop,Electronics,offline,Delhi,2026-01-20,3,Card,0.15,Anthony95@gmail.com,7511905219,successful,Ant******@gmail.com,75******19,749999.85
4228,1818,Brooke Miles,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-08-14,2,UPI,0.4,Brooke2@gmail.com,6412282946,successful,Bro****@gmail.com,64******46,129999.6
4229,1779,Vanessa Maxwell,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-04-05,5,Cash,0.15,Vanessa12@gmail.com,7583309267,successful,Van******@gmail.com,75******67,74999.85
